"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0022010","central nervous system myelination",24,0.73518016987643,2.08609001581209,1.24918905709423e-05,7.67306038037108e-05,3.7093937121482e-05,2924,"tags=54%, list=13%, signal=47%","1272/8506/1191/2824/3400/4118/9334/9331/5354/6900/6663/5728/26011"
"GO:0032291","axon ensheathment in central nervous system",24,0.73518016987643,2.08609001581209,1.24918905709423e-05,7.67306038037108e-05,3.7093937121482e-05,2924,"tags=54%, list=13%, signal=47%","1272/8506/1191/2824/3400/4118/9334/9331/5354/6900/6663/5728/26011"
"GO:0001914","regulation of T cell mediated cytotoxicity",48,0.621591106194003,2.00735108511604,1.25915828907087e-05,7.72665313748036e-05,3.73530210154996e-05,4523,"tags=60%, list=21%, signal=48%","3140/8417/3071/5027/5788/3575/11035/913/911/634/3824/3133/3122/912/10859/3123/3594/909/2213/5532/3821/567/3592/910/149233/6375/135250/3134/3105"
"GO:0032785","negative regulation of DNA-templated transcription, elongation",24,-0.655826918755588,-2.31882066040166,1.29023019111975e-05,7.90950591002337e-05,3.82369876352007e-05,4819,"tags=71%, list=22%, signal=55%","10614/5514/3192/51574/9400/55837/6829/51548/1025/7936/25920/51497/7469/5499/2146/8312/7428"
"GO:0046660","female sex differentiation",120,0.496202359053419,1.80549968438391,1.32877371173555e-05,8.13775616358757e-05,3.93404196602284e-05,3275,"tags=32%, list=15%, signal=27%","5241/2255/558/6716/6422/4882/9468/2296/5156/10184/4313/4323/117/10468/6777/3815/23414/6776/11144/6586/9353/3791/59338/2099/6092/8626/4851/596/4254/7026/25976/4327/4855/2494/9510/49855/64220/1588"
"GO:0060079","excitatory postsynaptic potential",102,0.522694370039906,1.8697171503947,1.33838263503266e-05,8.18852823995354e-05,3.95858675147851e-05,3968,"tags=43%, list=18%, signal=35%","4355/120892/54413/4208/4233/2901/22953/66000/2743/5023/6512/5027/266743/5999/2903/2898/9378/6543/2030/1139/89832/112755/57555/9294/1742/57596/5728/4204/22871/1760/54434/2890/1137/22930/1813/85358/5071/50944/6310/9127/351/6547/57030/57502"
"GO:0030837","negative regulation of actin filament polymerization",58,0.586481245189512,1.95117122596801,1.35757453598568e-05,8.29777349258961e-05,4.01139927127139e-05,3017,"tags=33%, list=14%, signal=28%","25959/25802/6840/51676/7111/2934/91663/2059/23189/9353/163782/57482/6711/29767/822/118/54434/6710/6709"
"GO:0008038","neuron recognition",48,0.620190029755994,2.00282648320307,1.35922243951416e-05,8.29967684305108e-05,4.01231940950618e-05,3347,"tags=42%, list=15%, signal=35%","91624/23022/2042/6091/9037/57453/1268/6092/23129/27020/4692/2043/2131/55118/6900/54538/2048/1949/4978/152330"
"GO:0048066","developmental pigmentation",47,0.621682059423086,2.00098133818756,1.36298533264233e-05,8.31447830619732e-05,4.01947489266459e-05,2568,"tags=34%, list=12%, signal=30%","1909/4286/9839/4208/2737/3815/54507/23682/1908/1910/596/4254/56999/124976/4948/6663"
"GO:0072659","protein localization to plasma membrane",290,0.413502958677339,1.59540979250125,1.36795390300147e-05,8.33659836863505e-05,4.03016841212767e-05,5078,"tags=36%, list=23%, signal=28%","493/10580/2316/25999/2042/10484/6769/5621/30846/287/7871/11031/8642/55704/1902/4323/818/9215/2633/5961/7957/30818/23136/3745/112609/8417/5295/9475/10133/10857/9341/2533/7162/22841/5906/2621/84668/4035/1969/3688/815/55022/83871/3675/481/60/3958/23499/6711/9378/1000/342667/1601/196383/7040/55800/85409/10791/1956/219539/51225/2048/80852/6653/245812/5318/89780/859/88/115548/23433/57217/583/5581/7124/8674/5780/8631/30845/9312/6093/23062/51125/51201/2207/783/57628/30844/57154/4040/55667/7132/131578/54521/5593/286/9530/55625/10268/23426/23167/65125/63971"
"GO:0031579","membrane raft organization",29,0.698984715974691,2.06384850274967,1.37446163524248e-05,8.351670014536e-05,4.03745450995113e-05,2400,"tags=45%, list=11%, signal=40%","858/857/1291/2934/91663/23180/4118/5788/1794/8826/302/3611/914"
"GO:0035590","purinergic nucleotide receptor signaling pathway",32,0.681769710482891,2.05040763108668,1.37396814573339e-05,8.351670014536e-05,4.03745450995113e-05,4308,"tags=66%, list=20%, signal=53%","111/196527/22953/64805/5023/5027/5029/53829/9934/2857/5724/2771/6900/29909/286530/1511/136/100/9127/5031/53836"
