"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0007179","transforming growth factor beta receptor signaling pathway",215,0.494515083551324,1.87909183409281,1.65696073814818e-08,2.1259764842769e-07,1.02523995215998e-07,4782,"tags=42%, list=22%, signal=33%","93649/7049/10979/858/6935/9839/7048/27122/11117/4052/7041/2200/124857/4693/8516/161742/50515/8425/4088/10253/7042/3696/10252/406937/55612/4053/2662/1278/7043/63976/7791/94/1281/5654/2201/3675/1001/7046/4092/3694/7057/1601/375387/54756/7040/1003/8200/1030/94031/23089/135228/3598/650/65997/8483/4054/200734/6774/2615/2348/6497/2734/6688/4093/4086/26524/6885/5926/753/859/90/2353/3397/4091/283149/407019/657/57045/25942/79674/30001/54778/2331/5371/1387/9315/57154/9719/7122/2530/6498"
"GO:0048286","lung alveolus development",55,0.670243006478518,2.20874990662344,1.66704254281398e-08,2.13450189502573e-07,1.02935128254059e-07,3784,"tags=49%, list=17%, signal=41%","5241/93649/2294/2255/6943/2200/652/93986/1291/2263/3488/3791/7043/2355/3694/7040/342371/4054/2324/84525/2627/64220/3976/659/10905/100/6310"
"GO:0014855","striated muscle cell proliferation",76,0.621583706085899,2.14539297236816,1.71010293632019e-08,2.18513152974247e-07,1.05376713316676e-07,4885,"tags=55%, list=22%, signal=43%","284/7049/2247/858/2260/2296/6910/4208/3082/2047/7042/3084/2735/10413/2263/23414/3717/9241/861/3776/4851/7046/7472/205428/1432/8837/26011/6774/6497/2627/2254/4086/2353/2303/6909/2066/657/5950/2242/3516/5573/9686"
"GO:0048864","stem cell development",87,0.603949443172064,2.11929503797975,1.73974904954817e-08,2.21844796667231e-07,1.0698337935728e-07,4376,"tags=47%, list=20%, signal=38%","1909/2247/10371/9839/8854/23603/8828/3670/2296/652/6591/80031/9037/3084/1947/1908/1910/5788/2668/223117/596/2335/4254/10512/1000/9723/8482/6663/655/2348/84541/1906/5308/90/56920/4902/2303/54910/2066/83989/657"
"GO:0030510","regulation of BMP signaling pathway",106,0.58486369380407,2.09907277741365,1.75689762363383e-08,2.23572423007502e-07,1.07816517239824e-07,4914,"tags=50%, list=23%, signal=39%","91851/23090/857/222663/6422/2200/56963/10468/652/168667/23213/51232/25884/23111/25928/6423/9241/8321/3791/348093/4851/94/5654/494470/3675/4092/3611/3491/1003/2719/8200/94031/22943/6653/6497/375567/222223/4091/4681/64388/164656/3209/4036/151556/57045/7130/57154/26585/6498/3516/4488/2022/4756"
"GO:2000514","regulation of CD4-positive, alpha-beta T cell activation",82,0.612121357077497,2.13210953738645,1.78109180410436e-08,2.2618773217767e-07,1.09077735070001e-07,4385,"tags=56%, list=20%, signal=45%","7048/64115/3071/6776/114548/969/5588/861/3956/84433/916/301/3122/2625/3566/4092/864/3718/8477/3606/54440/84695/29126/942/9655/3662/3123/6363/3594/940/5914/9308/11126/6461/3965/30009/284194/149233/8651/604/6375/3558/1604/3559/3561/57045"
"GO:0071219","cellular response to molecule of bacterial origin",211,0.491023259708826,1.8636529993791,1.84468416978799e-08,2.33785483558845e-07,1.12741707047193e-07,4558,"tags=44%, list=21%, signal=35%","57088/11213/558/4208/2634/6376/5243/7096/5336/7099/4345/958/80380/1910/140885/7097/2950/834/3717/5578/7128/196/114548/10333/4360/64127/7133/5724/153090/7431/1524/56477/3055/1234/81793/671/6372/388325/26191/3606/4064/10859/29126/3394/942/5197/4057/7100/11027/497189/1432/2048/10563/19/6915/114769/5914/10865/7189/929/1511/6374/3656/10288/2213/6688/115362/567/3553/9450/9572/389643/5781/84868/3586/4790/5581/923/7124/23643/4846/3934/6347/11009/1604/7538/3569/79931/27063/29108/22900/1440/3576"
"GO:2001252","positive regulation of chromosome organization",101,-0.464388911526919,-2.27326422793852,1.97455766113071e-08,2.49735296855839e-07,1.20433412925648e-07,4723,"tags=47%, list=22%, signal=37%","54892/5514/86/125476/55135/23397/5609/29844/29781/22948/26272/699/64151/4931/220134/6950/10445/4751/2067/51548/283899/9587/3178/10575/10728/9555/8550/79913/983/10694/9212/3184/908/286053/10856/221150/79035/10574/2237/6421/11284/10576/3181/1736/7203/8607/26354"
"GO:0050918","positive chemotaxis",58,0.66559490014543,2.21099219280859,2.01815641329964e-08,2.54730718020138e-07,1.22842426098363e-07,4011,"tags=52%, list=18%, signal=42%","284/2247/2255/2252/652/6376/4916/4233/4088/3082/9037/3673/6387/3603/3791/1901/2668/4908/2155/5228/3958/6275/6352/11151/10584/1012/10457/351/6360/6347"
"GO:0015980","energy derivation by oxidation of organic compounds",413,-0.284717151523859,-1.64677674029003,2.03266543806426e-08,2.56041630230813e-07,1.23474605984687e-07,3809,"tags=33%, list=17%, signal=28%","51542/65084/4697/4714/9650/5210/10105/2109/92259/10632/1312/3420/5515/539/51103/2108/87178/6389/514/4725/56270/205251/10131/23788/29796/5018/55829/1350/374291/54949/7167/8473/4711/3607/8802/135154/7386/3692/2023/6834/4718/4700/84269/378884/10295/10514/2931/4722/26471/7384/4720/130752/5211/9167/51548/9551/521/5571/4708/3421/51142/90673/4713/4701/54205/1351/55967/1340/7381/126328/5261/208/84277/5160/4728/513/158/4717/9016/134145/9555/28964/27089/4696/1345/23410/509/506/4723/983/51079/11315/4694/4712/4695/7415/1347/4726/6390/5901/4731/25874/4706/2271/6472/1329/891/4709/11152/54539/30968/4707/751071/4191/4705/1349/1716/65990/4702/790955/2821/5499/27166/10476/440567/84300/1337/7349/4715/93974/7388/1537/9377/4716/64223/4710/84275"
